study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	base_count	fastq_ftp	submitted_bytes	submitted_ftp	sra_ftp	bam_ftp
PRJEB36435	SAMEA6510182	ERX3867186	ERR3855108	408170	human gut metagenome	23943	14365800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855108/ERR3855108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855108/ERR3855108_2.fastq.gz	2100337;3001940	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855108/NICU_374_38_bac16SV3V4_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855108/NICU_374_38_bac16SV3V4_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3855108	
PRJEB36435	SAMEA6509222	ERX3866227	ERR3854149	408170	human gut metagenome	22247	6654017	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3854149/ERR3854149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3854149/ERR3854149_2.fastq.gz	1105486;492482	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854149/NICU_324_27re_arch16S_arch16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854149/NICU_324_27re_arch16S_arch16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3854149	
PRJEB36435	SAMEA6510185	ERX3867189	ERR3855111	408170	human gut metagenome	20627	12376200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855111/ERR3855111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855111/ERR3855111_2.fastq.gz	1970015;2651745	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855111/NICU_374_41_bac16SV3V4_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855111/NICU_374_41_bac16SV3V4_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3855111	
PRJEB36435	SAMEA6509696	ERX3866700	ERR3854622	408170	human gut metagenome	19752	1733988	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3854622/ERR3854622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3854622/ERR3854622_2.fastq.gz	346370;331244	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854622/NICU_315_27_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854622/NICU_315_27_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3854622	
PRJEB36435	SAMEA6509223	ERX3866228	ERR3854150	408170	human gut metagenome	20353	6104004	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3854150/ERR3854150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3854150/ERR3854150_2.fastq.gz	1025405;444635	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854150/NICU_331_17re_arch16S_arch16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854150/NICU_331_17re_arch16S_arch16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3854150	
PRJEB36435	SAMEA6510186	ERX3867190	ERR3855112	408170	human gut metagenome	20845	12507000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3855112/ERR3855112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3855112/ERR3855112_2.fastq.gz	1799323;2598516	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855112/NICU_374_42_bac16SV3V4_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855112/NICU_374_42_bac16SV3V4_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3855112	
PRJEB36435	SAMEA6509698	ERX3866702	ERR3854624	408170	human gut metagenome	20929	1830539	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3854624/ERR3854624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3854624/ERR3854624_2.fastq.gz	416385;348727	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854624/NICU_317_05_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854624/NICU_317_05_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3854624	
PRJEB36435	SAMEA6509228	ERX3866233	ERR3854155	408170	human gut metagenome	32094	9116912	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3854155/ERR3854155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3854155/ERR3854155_2.fastq.gz	1497526;616192	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854155/NICU_006_05_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854155/NICU_006_05_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3854155	
PRJEB36435	SAMEA6509701	ERX3866705	ERR3854627	408170	human gut metagenome	42767	9192890	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3854627/ERR3854627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3854627/ERR3854627_2.fastq.gz	1463381;708656	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854627/NICU_318_04_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854627/NICU_318_04_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3854627	
PRJEB36435	SAMEA6510189	ERX3867193	ERR3855115	408170	human gut metagenome	12582	7549200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855115/ERR3855115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855115/ERR3855115_2.fastq.gz	1080731;1452663	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855115/NICU_035_10_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855115/NICU_035_10_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3855115	
PRJEB36435	SAMEA6509232	ERX3866237	ERR3854159	408170	human gut metagenome	29437	8143185	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3854159/ERR3854159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3854159/ERR3854159_2.fastq.gz	1337239;577535	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854159/NICU_011_28_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854159/NICU_011_28_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3854159	
PRJEB36435	SAMEA6509702	ERX3866706	ERR3854628	408170	human gut metagenome	16646	1594083	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3854628/ERR3854628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3854628/ERR3854628_2.fastq.gz	371722;310752	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854628/NICU_318_15_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854628/NICU_318_15_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3854628	
PRJEB36435	SAMEA6510190	ERX3867194	ERR3855116	408170	human gut metagenome	25828	15496800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855116/ERR3855116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855116/ERR3855116_2.fastq.gz	1546413;2117221	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855116/NICU_035_15_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855116/NICU_035_15_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3855116	
PRJEB36435	SAMEA6509238	ERX3866243	ERR3854165	408170	human gut metagenome	57937	17372911	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3854165/ERR3854165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3854165/ERR3854165_2.fastq.gz	2482182;1111127	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854165/NICU_012_42_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854165/NICU_012_42_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3854165	
PRJEB36435	SAMEA6509707	ERX3866711	ERR3854633	408170	human gut metagenome	27084	5639190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3854633/ERR3854633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3854633/ERR3854633_2.fastq.gz	959722;441438	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854633/NICU_319_28_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854633/NICU_319_28_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3854633	
PRJEB36435	SAMEA6510191	ERX3867195	ERR3855117	408170	human gut metagenome	28339	17003400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3855117/ERR3855117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3855117/ERR3855117_2.fastq.gz	2018563;2289193	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855117/NICU_035_18_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855117/NICU_035_18_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3855117	
PRJEB36435	SAMEA6509242	ERX3866247	ERR3854169	408170	human gut metagenome	2134	163260	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3854169/ERR3854169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3854169/ERR3854169_2.fastq.gz	37123;34198	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854169/NICU_013_33_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854169/NICU_013_33_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3854169	
PRJEB36435	SAMEA6510192	ERX3867196	ERR3855118	408170	human gut metagenome	31392	18835200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855118/ERR3855118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855118/ERR3855118_2.fastq.gz	2037929;2598973	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855118/NICU_035_19_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855118/NICU_035_19_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3855118	
PRJEB36435	SAMEA6509710	ERX3866714	ERR3854636	408170	human gut metagenome	55163	11913471	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3854636/ERR3854636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3854636/ERR3854636_2.fastq.gz	2010494;952372	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854636/NICU_320_39_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854636/NICU_320_39_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3854636	
PRJEB36435	SAMEA6509244	ERX3866249	ERR3854171	408170	human gut metagenome	40476	11821527	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3854171/ERR3854171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3854171/ERR3854171_2.fastq.gz	1853109;745355	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854171/NICU_015_28_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854171/NICU_015_28_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3854171	
PRJEB36435	SAMEA6510194	ERX3867198	ERR3855120	408170	human gut metagenome	25862	15517200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855120/ERR3855120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855120/ERR3855120_2.fastq.gz	1604366;2238160	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855120/NICU_035_22_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855120/NICU_035_22_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3855120	
PRJEB36435	SAMEA6509245	ERX3866250	ERR3854172	408170	human gut metagenome	18433	4755830	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3854172/ERR3854172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3854172/ERR3854172_2.fastq.gz	1216014;542223	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854172/NICU_015_42_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854172/NICU_015_42_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3854172	
PRJEB36435	SAMEA6510197	ERX3867201	ERR3855123	408170	human gut metagenome	20719	12431400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855123/ERR3855123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855123/ERR3855123_2.fastq.gz	1682325;2101434	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855123/NICU_035_26_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855123/NICU_035_26_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3855123	
PRJEB36435	SAMEA6509711	ERX3866715	ERR3854637	408170	human gut metagenome	50185	11527887	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3854637/ERR3854637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3854637/ERR3854637_2.fastq.gz	1838979;836592	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854637/NICU_321_04_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854637/NICU_321_04_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3854637	
PRJEB36435	SAMEA6510198	ERX3867202	ERR3855124	408170	human gut metagenome	18366	11019600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855124/ERR3855124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855124/ERR3855124_2.fastq.gz	1169972;1535255	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855124/NICU_035_27_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855124/NICU_035_27_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3855124	
PRJEB36435	SAMEA6509246	ERX3866251	ERR3854173	408170	human gut metagenome	25078	6734087	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3854173/ERR3854173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3854173/ERR3854173_2.fastq.gz	1062579;452972	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854173/NICU_017_00_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854173/NICU_017_00_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3854173	
PRJEB36435	SAMEA6509712	ERX3866716	ERR3854638	408170	human gut metagenome	18272	2312189	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3854638/ERR3854638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3854638/ERR3854638_2.fastq.gz	491333;366963	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854638/NICU_321_27_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854638/NICU_321_27_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3854638	
PRJEB36435	SAMEA6509248	ERX3866253	ERR3854175	408170	human gut metagenome	10170	895240	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3854175/ERR3854175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3854175/ERR3854175_2.fastq.gz	175150;170250	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854175/NICU_017_28_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854175/NICU_017_28_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3854175	
PRJEB36435	SAMEA6509716	ERX3866720	ERR3854642	408170	human gut metagenome	19247	1986795	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3854642/ERR3854642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3854642/ERR3854642_2.fastq.gz	423122;334480	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854642/NICU_322_23_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854642/NICU_322_23_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3854642	
PRJEB36435	SAMEA6510204	ERX3867208	ERR3855130	408170	human gut metagenome	16285	9771000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855130/ERR3855130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855130/ERR3855130_2.fastq.gz	1283262;1713348	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855130/NICU_035_38_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855130/NICU_035_38_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3855130	
PRJEB36435	SAMEA6509251	ERX3866256	ERR3854178	408170	human gut metagenome	37880	10555029	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3854178/ERR3854178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3854178/ERR3854178_2.fastq.gz	1716960;694896	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854178/NICU_027_14_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854178/NICU_027_14_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3854178	
PRJEB36435	SAMEA6509718	ERX3866722	ERR3854644	408170	human gut metagenome	19876	2113364	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3854644/ERR3854644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3854644/ERR3854644_2.fastq.gz	433221;356852	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854644/NICU_323_16_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854644/NICU_323_16_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3854644	
PRJEB36435	SAMEA6510205	ERX3867209	ERR3855131	408170	human gut metagenome	20458	12274800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855131/ERR3855131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855131/ERR3855131_2.fastq.gz	1635976;1950180	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855131/NICU_035_39_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855131/NICU_035_39_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3855131	
PRJEB36435	SAMEA6509255	ERX3866260	ERR3854182	408170	human gut metagenome	86613	25982446	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3854182/ERR3854182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3854182/ERR3854182_2.fastq.gz	3873671;1577133	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854182/NICU_035_15_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854182/NICU_035_15_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3854182	
PRJEB36435	SAMEA6509722	ERX3866726	ERR3854648	408170	human gut metagenome	12938	1155527	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3854648/ERR3854648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3854648/ERR3854648_2.fastq.gz	249521;210442	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854648/NICU_324_27_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854648/NICU_324_27_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3854648	
PRJEB36435	SAMEA6510208	ERX3867212	ERR3855134	408170	human gut metagenome	2859	1715400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855134/ERR3855134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855134/ERR3855134_2.fastq.gz	397840;439930	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855134/NICU_073_07_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855134/NICU_073_07_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3855134	
PRJEB36435	SAMEA6509258	ERX3866263	ERR3854185	408170	human gut metagenome	34181	9339292	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3854185/ERR3854185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3854185/ERR3854185_2.fastq.gz	1567112;640616	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854185/NICU_035_42_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854185/NICU_035_42_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3854185	
PRJEB36435	SAMEA6509728	ERX3866732	ERR3854654	408170	human gut metagenome	20902	2496476	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3854654/ERR3854654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3854654/ERR3854654_2.fastq.gz	520074;397959	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854654/NICU_336_02_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854654/NICU_336_02_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3854654	
PRJEB36435	SAMEA6510209	ERX3867213	ERR3855135	408170	human gut metagenome	7828	4696800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855135/ERR3855135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855135/ERR3855135_2.fastq.gz	911444;1083823	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855135/NICU_073_17_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855135/NICU_073_17_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3855135	
PRJEB36435	SAMEA6509259	ERX3866264	ERR3854186	408170	human gut metagenome	22195	5662624	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3854186/ERR3854186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3854186/ERR3854186_2.fastq.gz	933383;398203	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854186/NICU_039_02_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854186/NICU_039_02_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3854186	
PRJEB36435	SAMEA6509730	ERX3866734	ERR3854656	408170	human gut metagenome	10835	880417	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3854656/ERR3854656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3854656/ERR3854656_2.fastq.gz	174137;168377	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854656/NICU_336_28_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854656/NICU_336_28_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3854656	
PRJEB36435	SAMEA6509735	ERX3866739	ERR3854661	408170	human gut metagenome	18980	2059559	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3854661/ERR3854661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3854661/ERR3854661_2.fastq.gz	410519;349043	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854661/NICU_337_42_ITS1_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3854661/NICU_337_42_ITS1_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3854661	
